Ticket ID,Ticket_Date,Ticket Priority,Ticket Channel,Ticket Type,Product Purchased,Resolution_Hours,Is_SLA_Breach,Breach_Cost,Breach_Cost,Pred_Breach_Prob,Risk_Bucket
3182,2023-03-05,Low,Social media,Technical issue,Nikon D,9.75,False,0,0,0.033427398632283445,Low Risk
3186,2023-01-27,High,Social media,Cancellation request,Bose SoundLink Speaker,13.433333333333334,True,200,200,0.6138332711920248,Medium Risk
3188,2023-03-04,Critical,Chat,Technical issue,PlayStation,21.5,True,500,500,0.8822561833148465,High Risk
3189,2023-01-17,Medium,Phone,Billing inquiry,Fitbit Versa Smartwatch,1.5833333333333333,False,0,0,0.03005078681778537,Low Risk
3197,2023-03-14,Critical,Phone,Technical issue,Nintendo Switch Pro Controller,1.3833333333333333,False,0,0,0.6563353542845071,Medium Risk
3198,2023-02-02,High,Email,Billing inquiry,Samsung Galaxy,13.116666666666667,True,200,200,0.7619688193331189,High Risk
3210,2023-03-25,Critical,Chat,Product inquiry,Nintendo Switch Pro Controller,9.783333333333333,True,500,500,0.8181544613164746,High Risk
3213,2023-03-18,High,Social media,Refund request,Apple AirPods,24.5,True,200,200,0.7887539000392513,High Risk
3216,2023-01-29,Low,Chat,Billing inquiry,Google Pixel,4.583333333333333,False,0,0,0.026656425229834385,Low Risk
3223,2023-01-13,Low,Email,Refund request,Amazon Echo,10.85,False,0,0,0.049620234171384746,Low Risk
3226,2023-02-15,Critical,Social media,Product inquiry,Amazon Kindle,18.45,True,500,500,0.9212278249520508,High Risk
3230,2023-02-04,Low,Social media,Product inquiry,Microsoft Surface,5.483333333333333,False,0,0,0.03243178408570099,Low Risk
3243,2023-01-06,Critical,Social media,Billing inquiry,Dell XPS,2.683333333333333,False,0,0,0.5937390975583527,Medium Risk
3244,2023-03-23,Low,Email,Billing inquiry,Nikon D,1.1,False,0,0,0.02764401494429456,Low Risk
3246,2023-03-10,Critical,Chat,Product inquiry,Nintendo Switch Pro Controller,5.9,True,500,500,0.724622696331728,High Risk
3251,2023-02-16,Medium,Phone,Billing inquiry,Philips Hue Lights,18.35,False,0,0,0.11295974569548774,Low Risk
3252,2023-01-25,Medium,Chat,Refund request,Xbox,3.066666666666667,False,0,0,0.05844070176700298,Low Risk
3264,2023-03-07,High,Phone,Product inquiry,LG Smart TV,9.716666666666667,True,200,200,0.5122586148471384,Medium Risk
3281,2023-01-10,Critical,Social media,Refund request,Nintendo Switch,21.133333333333333,True,500,500,0.9149816589580143,High Risk
3286,2023-02-25,High,Chat,Cancellation request,Philips Hue Lights,16.816666666666666,True,200,200,0.689142901024229,High Risk
3290,2023-01-30,High,Chat,Technical issue,Roomba Robot Vacuum,18.7,True,200,200,0.7999137417163915,High Risk
3293,2023-01-05,Low,Email,Cancellation request,Samsung Galaxy,8.533333333333333,False,0,0,0.03915946994510262,Low Risk
3298,2023-02-02,Medium,Phone,Refund request,Sony 4K HDR TV,22.416666666666668,False,0,0,0.0888447642057224,Low Risk
3299,2023-03-06,Critical,Social media,Billing inquiry,Amazon Echo,5.916666666666667,True,500,500,0.7032696122690143,High Risk
3303,2023-01-18,Low,Phone,Technical issue,Nintendo Switch,2.216666666666667,False,0,0,0.05406934632044804,Low Risk
3312,2023-02-18,Low,Phone,Cancellation request,Apple AirPods,20.366666666666667,False,0,0,0.03748931231522703,Low Risk
3314,2023-01-11,High,Social media,Product inquiry,Canon EOS,1.65,False,0,0,0.36530721386331727,Medium Risk
3316,2023-03-26,Medium,Social media,Refund request,GoPro Action Camera,1.9,False,0,0,0.05035122739302292,Low Risk
3318,2023-01-26,Medium,Email,Technical issue,Microsoft Xbox Controller,9.633333333333333,False,0,0,0.0182679635331076,Low Risk
3322,2023-03-04,Critical,Phone,Refund request,Sony 4K HDR TV,12.8,True,500,500,0.8123918960947005,High Risk
3328,2023-03-30,Critical,Social media,Product inquiry,Microsoft Office,23.816666666666666,True,500,500,0.8885975687277119,High Risk
3335,2023-03-27,Low,Chat,Product inquiry,Bose SoundLink Speaker,10.983333333333333,False,0,0,0.08022416722265761,Low Risk
3337,2023-02-28,Low,Email,Technical issue,Adobe Photoshop,13.716666666666667,False,0,0,0.05463777217550114,Low Risk
3339,2023-01-27,Medium,Social media,Product inquiry,Apple AirPods,0.35,False,0,0,0.030107261365005526,Low Risk
3341,2023-02-18,High,Social media,Billing inquiry,Apple AirPods,11.933333333333334,True,200,200,0.6978809469712495,High Risk
3347,2023-03-18,Critical,Social media,Refund request,Autodesk AutoCAD,0.5166666666666667,False,0,0,0.7062683309408799,High Risk
3351,2023-02-02,Critical,Email,Refund request,Fitbit Charge,16.583333333333332,True,500,500,0.8728175770091893,High Risk
3360,2023-01-01,Medium,Email,Technical issue,Amazon Kindle,2.75,False,0,0,0.02240259961555077,Low Risk
3363,2023-01-21,High,Phone,Refund request,Microsoft Office,17.733333333333334,True,200,200,0.7767553455329032,High Risk
3366,2023-02-24,Critical,Phone,Cancellation request,Fitbit Versa Smartwatch,5.683333333333334,True,500,500,0.878208448553756,High Risk
3370,2023-01-06,Low,Chat,Billing inquiry,Nintendo Switch,14.616666666666667,False,0,0,0.046378469719651365,Low Risk
3371,2023-03-22,Low,Social media,Cancellation request,Microsoft Xbox Controller,18.0,False,0,0,0.05753710406996995,Low Risk
3375,2023-03-10,Critical,Social media,Technical issue,Amazon Kindle,14.4,True,500,500,0.8544914784771813,High Risk
3377,2023-01-05,Low,Social media,Technical issue,LG OLED,22.933333333333334,False,0,0,0.06408249596161104,Low Risk
3379,2023-01-03,High,Phone,Product inquiry,Samsung Soundbar,4.05,False,0,0,0.4142553830389887,Medium Risk
3380,2023-02-22,Medium,Phone,Refund request,Samsung Galaxy,5.633333333333334,False,0,0,0.05018179332812371,Low Risk
3382,2023-01-23,Critical,Email,Cancellation request,Nest Thermostat,10.666666666666666,True,500,500,0.9025063421093926,High Risk
3383,2023-02-22,Medium,Chat,Cancellation request,Adobe Photoshop,2.3666666666666667,False,0,0,0.03039433747003109,Low Risk
3385,2023-02-06,Medium,Chat,Billing inquiry,Dyson Vacuum Cleaner,11.516666666666667,False,0,0,0.04684405536334845,Low Risk
3390,2023-03-15,Critical,Email,Technical issue,Amazon Kindle,6.85,True,500,500,0.8835962755010869,High Risk
3391,2023-03-15,Medium,Phone,Billing inquiry,Apple AirPods,21.266666666666666,False,0,0,0.11368829897725938,Low Risk
3393,2023-03-24,Medium,Chat,Refund request,Canon DSLR Camera,2.65,False,0,0,0.051258724349686056,Low Risk
3396,2023-01-17,High,Social media,Cancellation request,Fitbit Charge,2.433333333333333,False,0,0,0.5536229328804726,Medium Risk
3398,2023-03-26,Critical,Phone,Cancellation request,LG Washing Machine,19.516666666666666,True,500,500,0.8870144443102934,High Risk
3400,2023-03-19,Critical,Email,Refund request,Nintendo Switch,5.6,True,500,500,0.8436926863462275,High Risk
3408,2023-03-14,Medium,Email,Refund request,Autodesk AutoCAD,4.45,False,0,0,0.047978950042119904,Low Risk
3413,2023-01-01,Medium,Chat,Billing inquiry,Philips Hue Lights,13.183333333333334,False,0,0,0.11097696784383022,Low Risk
3418,2023-02-20,High,Email,Refund request,LG Washing Machine,3.35,False,0,0,0.5728849276478268,Medium Risk
3421,2023-02-14,Medium,Email,Technical issue,Asus ROG,23.433333333333334,False,0,0,0.10608187042510074,Low Risk
3424,2023-03-18,High,Social media,Cancellation request,GoPro Hero,20.45,True,200,200,0.7714591266724493,High Risk
3440,2023-01-04,Critical,Phone,Product inquiry,HP Pavilion,4.933333333333334,True,500,500,0.8380914901453005,High Risk
3447,2023-03-03,High,Email,Product inquiry,Sony PlayStation,13.583333333333334,True,200,200,0.700015439322547,High Risk
3460,2023-03-06,High,Chat,Product inquiry,Apple AirPods,1.2833333333333334,False,0,0,0.408748444217364,Medium Risk
3461,2023-02-01,Medium,Social media,Technical issue,HP Pavilion,7.0,False,0,0,0.17622930262434885,Low Risk
3477,2023-02-03,Low,Email,Billing inquiry,Apple AirPods,13.233333333333333,False,0,0,0.07073503627717345,Low Risk
3478,2023-03-13,Critical,Phone,Refund request,Nintendo Switch Pro Controller,2.566666666666667,False,0,0,0.7249067078650377,High Risk
3479,2023-02-08,Critical,Social media,Refund request,Philips Hue Lights,16.333333333333332,True,500,500,0.8531096545393274,High Risk
3484,2023-01-26,High,Social media,Technical issue,Garmin Forerunner,10.216666666666667,True,200,200,0.6582054827819962,Medium Risk
3514,2023-02-03,Low,Phone,Technical issue,Apple AirPods,6.183333333333334,False,0,0,0.020466715452477604,Low Risk
3519,2023-02-23,Critical,Phone,Technical issue,Bose SoundLink Speaker,9.85,True,500,500,0.8286011046069582,High Risk
3520,2023-01-03,Critical,Chat,Billing inquiry,Autodesk AutoCAD,4.266666666666667,True,500,500,0.7582891054834576,High Risk
3525,2023-02-19,High,Social media,Cancellation request,Fitbit Charge,9.766666666666667,True,200,200,0.5271471503304738,Medium Risk
3527,2023-01-12,High,Social media,Technical issue,MacBook Pro,4.066666666666666,False,0,0,0.7250523003987772,High Risk
3534,2023-03-06,High,Phone,Billing inquiry,Dell XPS,10.133333333333333,True,200,200,0.6214538647566981,Medium Risk
3539,2023-02-23,Low,Chat,Billing inquiry,Nikon D,8.083333333333334,False,0,0,0.04995199823437502,Low Risk
3541,2023-01-05,Low,Email,Product inquiry,Sony 4K HDR TV,13.716666666666667,False,0,0,0.05490579139627042,Low Risk
3542,2023-02-26,Critical,Email,Cancellation request,Google Pixel,0.48333333333333334,False,0,0,0.7284851452720746,High Risk
3549,2023-01-17,Low,Phone,Refund request,PlayStation,10.816666666666666,False,0,0,0.030403808158768655,Low Risk
3554,2023-02-16,Low,Chat,Cancellation request,LG OLED,8.316666666666666,False,0,0,0.02255161937830472,Low Risk
3559,2023-01-23,Critical,Social media,Product inquiry,Sony 4K HDR TV,5.566666666666666,True,500,500,0.8623628350057909,High Risk
3561,2023-03-20,High,Social media,Cancellation request,Nest Thermostat,6.8,False,0,0,0.5504504632540914,Medium Risk
3564,2023-03-26,High,Chat,Technical issue,Bose SoundLink Speaker,1.4166666666666667,False,0,0,0.4682834333626223,Medium Risk
3569,2023-01-14,Medium,Social media,Product inquiry,Roomba Robot Vacuum,11.033333333333333,False,0,0,0.04656910706870111,Low Risk
3572,2023-03-07,Low,Email,Billing inquiry,GoPro Hero,1.5333333333333334,False,0,0,0.06275346563056582,Low Risk
3576,2023-03-16,Low,Email,Refund request,Sony PlayStation,22.95,False,0,0,0.05355082900991312,Low Risk
3579,2023-02-20,Critical,Phone,Cancellation request,Microsoft Office,15.666666666666666,True,500,500,0.9068016183179834,High Risk
3580,2023-02-07,Critical,Chat,Refund request,Canon DSLR Camera,6.683333333333334,True,500,500,0.8340327944480211,High Risk
3583,2023-03-05,High,Email,Technical issue,Microsoft Xbox Controller,3.3,False,0,0,0.38568127672381675,Medium Risk
3587,2023-02-07,Medium,Chat,Cancellation request,Xbox,2.4,False,0,0,0.03752755305531209,Low Risk
3590,2023-02-19,Low,Email,Refund request,Amazon Echo,2.0,False,0,0,0.03869768953496145,Low Risk
3592,2023-03-23,Low,Phone,Refund request,LG Smart TV,13.166666666666666,False,0,0,0.037249419933207545,Low Risk
3605,2023-01-30,Critical,Social media,Technical issue,Microsoft Office,3.0166666666666666,False,0,0,0.5590803152497079,Medium Risk
3628,2023-03-20,High,Chat,Refund request,LG OLED,11.383333333333333,True,200,200,0.7954434876923083,High Risk
3635,2023-02-20,Critical,Email,Product inquiry,Fitbit Versa Smartwatch,11.983333333333333,True,500,500,0.9201776367002431,High Risk
3637,2023-03-04,Low,Email,Billing inquiry,HP Pavilion,3.533333333333333,False,0,0,0.018833755793787026,Low Risk
3646,2023-02-21,Low,Social media,Product inquiry,GoPro Action Camera,7.716666666666667,False,0,0,0.034899488405058805,Low Risk
3649,2023-02-07,High,Chat,Cancellation request,PlayStation,9.366666666666667,True,200,200,0.6666616169660748,High Risk
3650,2023-03-29,Medium,Chat,Cancellation request,Sony Xperia,2.3666666666666667,False,0,0,0.0407987374070553,Low Risk
3653,2023-03-20,Medium,Phone,Product inquiry,Philips Hue Lights,7.75,False,0,0,0.054270035029118195,Low Risk
3655,2023-01-30,Medium,Chat,Billing inquiry,Fitbit Versa Smartwatch,21.85,False,0,0,0.09566892921251788,Low Risk
3657,2023-02-20,High,Chat,Technical issue,Garmin Forerunner,5.383333333333334,False,0,0,0.6594251033701523,Medium Risk
3668,2023-03-22,Critical,Social media,Product inquiry,Fitbit Charge,7.383333333333334,True,500,500,0.759672608786688,High Risk
3669,2023-01-05,Low,Social media,Refund request,Xbox,18.533333333333335,False,0,0,0.053953203282069165,Low Risk
3673,2023-01-29,Critical,Phone,Billing inquiry,Google Pixel,13.666666666666666,True,500,500,0.744763774775198,High Risk
3675,2023-01-04,High,Social media,Refund request,Amazon Echo,12.183333333333334,True,200,200,0.8153515615737941,High Risk
3676,2023-01-10,Medium,Social media,Cancellation request,Amazon Kindle,3.4,False,0,0,0.021827460385851608,Low Risk
3681,2023-02-25,Critical,Email,Technical issue,Bose QuietComfort,5.616666666666666,True,500,500,0.7743504146110658,High Risk
3682,2023-01-17,Critical,Phone,Billing inquiry,MacBook Pro,16.366666666666667,True,500,500,0.8855252421794415,High Risk
3698,2023-03-15,Medium,Social media,Technical issue,Apple AirPods,11.7,False,0,0,0.01839866294290785,Low Risk
3710,2023-01-17,Medium,Email,Cancellation request,Amazon Echo,6.65,False,0,0,0.06017996629167493,Low Risk
3720,2023-03-25,Critical,Phone,Cancellation request,GoPro Action Camera,8.0,True,500,500,0.888248603317558,High Risk
3722,2023-03-29,Medium,Email,Product inquiry,MacBook Pro,19.433333333333334,False,0,0,0.1357670120450435,Low Risk
3727,2023-03-10,Medium,Email,Technical issue,Microsoft Surface,6.45,False,0,0,0.09575722056864124,Low Risk
3728,2023-02-03,Medium,Chat,Billing inquiry,Fitbit Versa Smartwatch,4.216666666666667,False,0,0,0.04434382466039033,Low Risk
3732,2023-01-06,Critical,Social media,Billing inquiry,Philips Hue Lights,23.166666666666668,True,500,500,0.8986384247987498,High Risk
3739,2023-02-22,Low,Email,Product inquiry,LG Smart TV,2.9833333333333334,False,0,0,0.03332995626365865,Low Risk
3748,2023-03-07,High,Phone,Product inquiry,MacBook Pro,22.1,True,200,200,0.6915236816157679,High Risk
3760,2023-03-18,Critical,Email,Billing inquiry,Amazon Kindle,9.45,True,500,500,0.9212823712219049,High Risk
3763,2023-02-12,High,Phone,Technical issue,iPhone,1.4,False,0,0,0.45196414403475094,Medium Risk
3766,2023-03-16,Medium,Social media,Billing inquiry,iPhone,18.0,False,0,0,0.026095267244878068,Low Risk
3770,2023-01-23,High,Chat,Refund request,Samsung Galaxy,15.033333333333333,True,200,200,0.7982460927290533,High Risk
3771,2023-02-24,High,Email,Technical issue,PlayStation,8.15,True,200,200,0.7492410339823118,High Risk
3774,2023-03-21,Medium,Social media,Product inquiry,Lenovo ThinkPad,0.7666666666666667,False,0,0,0.0247974236627482,Low Risk
3790,2023-03-16,Low,Chat,Product inquiry,Nikon D,1.55,False,0,0,0.027644533907255547,Low Risk
3791,2023-01-16,Critical,Email,Cancellation request,Microsoft Xbox Controller,16.083333333333332,True,500,500,0.9427664148854847,High Risk
3795,2023-01-08,Low,Phone,Product inquiry,Fitbit Charge,6.45,False,0,0,0.047523068703014336,Low Risk
3796,2023-01-04,Medium,Chat,Billing inquiry,Apple AirPods,14.283333333333333,False,0,0,0.049931661603173146,Low Risk
3799,2023-01-04,Low,Chat,Cancellation request,Nintendo Switch Pro Controller,9.533333333333333,False,0,0,0.06093296864616218,Low Risk
3822,2023-02-25,Low,Chat,Cancellation request,LG OLED,4.666666666666667,False,0,0,0.015762693822108584,Low Risk
3827,2023-01-25,Critical,Chat,Billing inquiry,Apple AirPods,19.95,True,500,500,0.8291113199134071,High Risk
3830,2023-03-08,High,Email,Billing inquiry,Bose QuietComfort,14.883333333333333,True,200,200,0.7379737193967802,High Risk
3831,2023-03-08,Low,Chat,Billing inquiry,Nikon D,8.333333333333334,False,0,0,0.026912427154564166,Low Risk
3834,2023-01-27,Critical,Phone,Product inquiry,LG OLED,9.9,True,500,500,0.9066748121563516,High Risk
3835,2023-02-01,Low,Phone,Refund request,Nest Thermostat,2.316666666666667,False,0,0,0.028266756347635667,Low Risk
3844,2023-02-19,Critical,Phone,Product inquiry,Canon EOS,17.05,True,500,500,0.8708629905635004,High Risk
3845,2023-03-02,Medium,Email,Cancellation request,Nintendo Switch Pro Controller,13.15,False,0,0,0.029582776225259427,Low Risk
3852,2023-02-20,High,Email,Refund request,Canon EOS,9.633333333333333,True,200,200,0.793504980234309,High Risk
3854,2023-01-19,Low,Chat,Product inquiry,Fitbit Versa Smartwatch,7.1,False,0,0,0.09132987391544861,Low Risk
3859,2023-01-21,Medium,Email,Cancellation request,Adobe Photoshop,4.516666666666667,False,0,0,0.03489545463122154,Low Risk
3864,2023-01-05,Low,Social media,Technical issue,GoPro Action Camera,10.05,False,0,0,0.04360487589790157,Low Risk
3868,2023-03-23,Medium,Phone,Billing inquiry,Samsung Soundbar,7.116666666666666,False,0,0,0.03272676166619808,Low Risk
3873,2023-02-11,Medium,Email,Billing inquiry,Apple AirPods,1.8,False,0,0,0.025941071642399133,Low Risk
3877,2023-03-02,Critical,Email,Product inquiry,Canon EOS,10.4,True,500,500,0.8921679550959339,High Risk
3889,2023-01-22,Critical,Phone,Product inquiry,Fitbit Charge,19.583333333333332,True,500,500,0.9045653423770039,High Risk
3890,2023-01-21,Medium,Email,Billing inquiry,Microsoft Office,6.233333333333333,False,0,0,0.02394058490194274,Low Risk
3892,2023-03-11,Medium,Email,Refund request,Microsoft Xbox Controller,7.8,False,0,0,0.10073367391009116,Low Risk
3894,2023-01-01,Critical,Email,Refund request,Samsung Soundbar,0.9166666666666666,False,0,0,0.711339032291784,High Risk
3904,2023-01-05,Critical,Email,Technical issue,Canon DSLR Camera,1.8,False,0,0,0.7648991136895138,High Risk
3907,2023-01-12,Critical,Social media,Technical issue,LG OLED,9.833333333333334,True,500,500,0.8615633814328906,High Risk
3909,2023-02-15,High,Social media,Technical issue,Google Pixel,6.083333333333333,False,0,0,0.5809305890995854,Medium Risk
3910,2023-02-03,High,Social media,Refund request,Nikon D,2.3333333333333335,False,0,0,0.4095060056770674,Medium Risk
3913,2023-02-18,High,Email,Product inquiry,Amazon Kindle,3.533333333333333,False,0,0,0.3853236088693708,Medium Risk
3914,2023-03-19,High,Social media,Technical issue,GoPro Hero,8.0,False,0,0,0.6480661049671663,Medium Risk
3917,2023-02-14,Critical,Email,Technical issue,Roomba Robot Vacuum,10.933333333333334,True,500,500,0.8450974790050396,High Risk
3927,2023-01-27,Critical,Social media,Technical issue,Nest Thermostat,10.816666666666666,True,500,500,0.9196418022824929,High Risk
3932,2023-03-14,High,Phone,Technical issue,Apple AirPods,5.0,False,0,0,0.520402927779701,Medium Risk
3940,2023-01-26,Critical,Chat,Refund request,Sony Xperia,5.466666666666667,True,500,500,0.8797307863877393,High Risk
